customerID,Churn,account.Contract,account.PaymentMethod,internet.InternetService,customer.tenure,account.MonthlyCharges,account.TotalCharges,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,phone.PhoneService,phone.MultipleLines,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.PaperlessBilling
9366-PGOCJ,,One year,Mailed check,DSL,57,54.65,3134.7,Male,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes
9367-OIUXP,No,Month-to-month,Mailed check,No,4,20.7,73.05,Male,No,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9367-TCUYN,No,Month-to-month,Mailed check,No,12,20.1,223.6,Female,No,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9367-WXLCH,Yes,Month-to-month,Bank transfer (automatic),Fiber optic,8,84.5,662.65,Male,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No
9369-XFEHK,Yes,Month-to-month,Bank transfer (automatic),Fiber optic,33,80.6,2656.5,Female,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes
9371-BITHB,No,Two year,Mailed check,No,52,19.85,1070.5,Female,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9371-CLMGW,,Month-to-month,Electronic check,Fiber optic,6,89.3,577.6,Female,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No
9372-TXXPS,No,Two year,Bank transfer (automatic),DSL,60,59.85,3483.45,Female,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No
9373-WSLOY,No,Month-to-month,Electronic check,DSL,33,50.0,1750.85,Male,Yes,Yes,No,No,No phone service,No,Yes,Yes,Yes,Yes,No,Yes
9374-YOLBJ,No,Month-to-month,Electronic check,No,1,19.25,19.25,Female,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9375-MHRRS,No,Month-to-month,Mailed check,DSL,6,50.05,288.35,Male,No,No,No,Yes,No,No,No,No,Yes,No,No,No
9378-FXTIZ,Yes,One year,Credit card (automatic),DSL,54,70.15,3715.65,Female,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes
9381-NDKME,Yes,Month-to-month,Credit card (automatic),DSL,24,40.65,933.3,Female,Yes,Yes,No,No,No phone service,No,No,Yes,No,No,Yes,Yes
9385-EHGDO,No,Two year,Mailed check,No,35,19.85,739.35,Female,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
9385-NXKDA,No,Two year,Credit card (automatic),DSL,72,82.65,5919.35,Female,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
9386-LDCZR,No,One year,Credit card (automatic),Fiber optic,43,90.65,3882.3,Male,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes
9388-ZEYVT,No,One year,Electronic check,DSL,43,44.15,1931.3,Male,No,No,No,No,No phone service,No,No,Yes,Yes,No,Yes,No
9389-ACWBI,No,Month-to-month,Credit card (automatic),Fiber optic,5,69.95,320.4,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
9391-DXGGG,No,One year,Credit card (automatic),Fiber optic,44,89.15,3990.75,Female,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No
9391-EOYLI,Yes,Month-to-month,Electronic check,Fiber optic,12,80.45,950.2,Male,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes
9391-LMANN,No,One year,Electronic check,Fiber optic,53,95.95,5036.9,Male,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No
9391-TTOYH,No,Month-to-month,Mailed check,No,23,19.5,470.2,Female,No,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
9391-YZEJW,No,One year,Bank transfer (automatic),Fiber optic,62,94.0,5757.2,Female,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes
9392-XBGTD,No,Two year,Mailed check,No,27,20.6,581.85,Male,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9395-RFMFG,,Month-to-month,Electronic check,DSL,8,54.4,475.1,Male,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes
9396-ZSFLL,No,Month-to-month,Mailed check,DSL,15,48.85,631.4,Female,No,No,No,Yes,Yes,No,No,No,No,No,No,No
9397-TZSHA,No,Two year,Credit card (automatic),No,69,24.6,1678.05,Female,No,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9398-MMQTO,No,Month-to-month,Credit card (automatic),Fiber optic,3,74.45,221.1,Male,No,No,No,Yes,No,No,Yes,No,No,No,No,No
9399-APLBT,Yes,Month-to-month,Electronic check,Fiber optic,1,74.7,74.7,Female,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes
9402-CXWPL,No,One year,Electronic check,Fiber optic,70,98.9,6838.6,Female,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No
9402-ORRAH,No,Month-to-month,Electronic check,Fiber optic,15,91.5,1400.3,Female,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes
9402-ROUMJ,No,One year,Bank transfer (automatic),Fiber optic,67,100.25,6689.0,Female,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
9405-GPBBG,No,Two year,Credit card (automatic),Fiber optic,64,110.5,7069.25,Female,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
9408-HRXRK,No,Month-to-month,Electronic check,Fiber optic,45,105.15,4730.9,Female,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
9408-SSNVZ,Yes,Month-to-month,Electronic check,Fiber optic,4,70.15,268.35,Female,No,No,No,Yes,No,No,No,No,No,No,No,Yes
9411-TPQQV,No,One year,Bank transfer (automatic),DSL,40,54.55,2236.2,Female,No,No,No,No,No phone service,Yes,No,No,Yes,Yes,Yes,Yes
9412-ARGBX,Yes,Two year,Mailed check,Fiber optic,48,95.5,4627.85,Female,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes
9412-GHEEC,Yes,Month-to-month,Bank transfer (automatic),Fiber optic,40,104.8,4131.95,Male,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No
9415-DPEWS,Yes,Month-to-month,Electronic check,Fiber optic,18,88.35,1639.3,Female,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes
9415-TPKRV,No,Month-to-month,Electronic check,DSL,8,55.75,446.8,Female,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No
9415-ZNBSX,No,Two year,Bank transfer (automatic),DSL,70,89.0,6293.2,Female,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
9418-RUKPH,No,Two year,Mailed check,No,38,19.95,756.4,Female,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
9419-IPPBE,No,One year,Electronic check,Fiber optic,51,90.15,4554.85,Female,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes
9420-LOJKX,Yes,Month-to-month,Credit card (automatic),Fiber optic,15,99.1,1426.4,Female,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes
9424-CMPOG,No,Two year,Mailed check,No,9,19.6,197.4,Male,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9426-SXNHE,No,Month-to-month,Bank transfer (automatic),No,2,18.75,53.15,Female,No,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9430-FRQOC,Yes,Month-to-month,Mailed check,Fiber optic,4,87.1,341.45,Female,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes
9430-NKQLY,No,Two year,Credit card (automatic),No,72,25.1,1790.8,Male,No,Yes,Yes,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
9432-RUVSL,No,Two year,Credit card (automatic),Fiber optic,48,102.5,4904.25,Female,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
9432-VOFYX,No,Month-to-month,Electronic check,Fiber optic,17,70.8,1207.0,Male,No,No,No,Yes,No,No,No,No,No,No,No,Yes
9435-JMLSX,No,Two year,Bank transfer (automatic),DSL,71,86.1,6045.9,Male,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
9436-ZBZCT,Yes,Month-to-month,Electronic check,Fiber optic,14,89.95,1178.4,Male,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes
9441-QHEVC,No,Month-to-month,Mailed check,No,1,19.1,19.1,Male,No,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9442-JTWDL,No,One year,Credit card (automatic),No,11,20.05,237.7,Female,No,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9443-JUBUO,No,Two year,Credit card (automatic),DSL,72,65.25,4478.85,Male,No,Yes,Yes,No,No phone service,Yes,Yes,Yes,Yes,Yes,Yes,Yes
9444-JTXHZ,Yes,Month-to-month,Electronic check,Fiber optic,1,76.2,76.2,Male,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No
9445-SZLCH,Yes,Month-to-month,Bank transfer (automatic),Fiber optic,36,97.35,3457.9,Female,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes
9445-ZUEQE,No,Month-to-month,Credit card (automatic),Fiber optic,27,85.2,2151.6,Male,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
9447-YPTBX,No,One year,Bank transfer (automatic),No,50,19.85,943.1,Female,No,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
9448-REEVD,Yes,Month-to-month,Credit card (automatic),DSL,1,44.7,44.7,Male,No,Yes,No,Yes,No,No,No,No,No,No,No,No
9450-TRJUU,No,Month-to-month,Electronic check,Fiber optic,35,83.15,2848.45,Male,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No
9451-LPGOO,Yes,Month-to-month,Electronic check,Fiber optic,7,86.8,620.35,Male,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes
9451-WLYRI,No,One year,Credit card (automatic),No,53,19.05,990.45,Female,No,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9453-PATOS,No,Two year,Mailed check,DSL,72,85.1,6155.4,Female,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
9456-ETVCM,,Month-to-month,Electronic check,Fiber optic,12,94.55,1173.55,Male,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No
9462-MJUAW,Yes,Month-to-month,Mailed check,DSL,4,50.4,206.6,Male,No,No,No,Yes,Yes,No,No,No,No,No,No,No
9465-RWMXL,Yes,Month-to-month,Electronic check,Fiber optic,32,78.9,2447.95,Male,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes
9467-ROOLM,No,Month-to-month,Mailed check,No,25,19.05,461.3,Female,No,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9469-WEJBT,No,Month-to-month,Electronic check,Fiber optic,37,90.35,3419.3,Male,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes
9470-RTWDV,No,One year,Credit card (automatic),DSL,26,82.0,2083.1,Male,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes
9470-XCCEM,No,Month-to-month,Bank transfer (automatic),Fiber optic,35,89.65,3161.6,Male,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes
9470-YFUYI,No,One year,Bank transfer (automatic),DSL,71,71.0,5012.1,Male,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes
9473-CBZOP,No,One year,Mailed check,DSL,28,59.0,1654.45,Female,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No
9474-PHLYD,Yes,Month-to-month,Electronic check,DSL,15,59.45,892.65,Female,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes
9475-NNDGC,No,One year,Bank transfer (automatic),Fiber optic,71,113.15,7953.25,Male,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
9477-LGWQI,No,Two year,Credit card (automatic),DSL,70,80.15,5600.15,Male,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
9477-UIFFV,,Month-to-month,Mailed check,No,1,20.3,20.3,Male,No,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9479-HYNYL,No,Two year,Credit card (automatic),DSL,71,80.7,5705.05,Female,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
9480-BQJEI,No,One year,Bank transfer (automatic),Fiber optic,62,92.3,5731.45,Male,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
9481-IEBZY,No,Month-to-month,Credit card (automatic),Fiber optic,72,112.9,8061.5,Male,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
9481-SFCQY,No,Month-to-month,Credit card (automatic),DSL,14,59.8,824.85,Female,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes
9481-WHGWY,No,Two year,Credit card (automatic),DSL,70,75.35,5437.75,Female,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No
9483-GCPWE,No,One year,Mailed check,No,9,20.1,190.25,Male,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9488-FVZCC,No,Two year,Bank transfer (automatic),DSL,72,79.5,5661.7,Female,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
9488-FYQAU,No,Two year,Bank transfer (automatic),Fiber optic,63,109.25,6841.4,Female,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
9488-HGMJH,Yes,Month-to-month,Electronic check,Fiber optic,1,71.15,71.15,Female,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes
9489-DEDVP,No,Two year,Credit card (automatic),DSL,70,69.2,4872.35,Female,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes
9489-JMTTN,No,Two year,Credit card (automatic),DSL,72,89.75,6595.9,Female,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
9489-UTFKA,No,Month-to-month,Bank transfer (automatic),DSL,8,60.9,551.95,Male,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No
9490-DFPMD,Yes,Month-to-month,Electronic check,Fiber optic,42,84.65,3541.35,Female,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes
9492-TOKRI,Yes,Month-to-month,Credit card (automatic),Fiber optic,18,90.0,1527.35,Female,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes
9494-BDNNC,No,One year,Electronic check,Fiber optic,66,95.3,6273.4,Male,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No
9494-MRNYX,No,Month-to-month,Electronic check,Fiber optic,10,75.05,786.3,Male,No,No,No,Yes,Yes,No,No,No,No,No,No,No
9495-REDIY,No,One year,Credit card (automatic),DSL,25,40.65,970.55,Male,No,No,Yes,No,No phone service,Yes,No,No,No,Yes,No,Yes
9495-SKLKD,No,Month-to-month,Bank transfer (automatic),Fiber optic,45,95.95,4456.65,Male,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes
9496-IVVRP,No,Month-to-month,Bank transfer (automatic),DSL,11,51.0,581.7,Female,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
9497-QCMMS,Yes,Month-to-month,Electronic check,Fiber optic,1,93.55,93.55,Male,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes
9498-FIMXL,No,One year,Mailed check,No,8,19.2,161.95,Female,No,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
9499-EBKUR,,Two year,Credit card (automatic),DSL,72,84.3,5997.1,Male,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No
9499-XPZXM,No,Two year,Bank transfer (automatic),DSL,72,64.75,4804.75,Female,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No
9500-IWPXQ,No,One year,Electronic check,DSL,61,79.4,4820.55,Female,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
9500-LTVBP,No,Month-to-month,Credit card (automatic),Fiber optic,35,80.05,2835.9,Female,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No
9500-WBGRP,No,Two year,Mailed check,No,69,19.1,1268.85,Male,No,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
9501-UKKNL,No,Month-to-month,Electronic check,DSL,59,51.7,3005.8,Male,No,No,No,No,No phone service,No,No,No,Yes,Yes,Yes,Yes
9503-XJUME,No,One year,Credit card (automatic),No,52,19.65,928.4,Male,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9504-DSHWM,No,Month-to-month,Bank transfer (automatic),DSL,20,59.2,1191.2,Male,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No
9504-YAZWB,No,Two year,Mailed check,No,53,20.25,1048.45,Female,No,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9505-SQFSW,No,Month-to-month,Mailed check,DSL,3,40.3,92.5,Female,No,Yes,Yes,No,No phone service,No,Yes,No,No,No,Yes,No
9506-UXUSK,No,Month-to-month,Electronic check,Fiber optic,13,70.15,931.75,Male,No,No,No,Yes,No,No,No,No,No,No,No,Yes
9507-EXLTT,Yes,Month-to-month,Bank transfer (automatic),Fiber optic,1,79.35,79.35,Female,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes
9507-HSMMZ,No,Two year,Mailed check,No,54,20.0,1149.65,Male,No,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9508-ILZDG,No,Month-to-month,Electronic check,Fiber optic,34,96.35,3190.25,Female,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes
9509-MPYOD,No,One year,Mailed check,No,35,20.75,700.45,Female,No,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9512-PHSMG,No,Month-to-month,Mailed check,No,10,20.55,252.75,Female,No,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
9512-UIBFX,Yes,Month-to-month,Mailed check,Fiber optic,18,95.15,1779.95,Male,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No
9513-DXHDA,No,One year,Electronic check,DSL,27,81.7,2212.55,Male,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No
9514-JDSKI,Yes,Month-to-month,Electronic check,DSL,1,40.2,40.2,Male,Yes,Yes,No,No,No phone service,No,Yes,No,No,Yes,No,No
9518-IMLHK,No,Month-to-month,Bank transfer (automatic),DSL,31,72.45,2156.25,Male,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes
9518-RWHZL,Yes,One year,Credit card (automatic),Fiber optic,64,100.05,6254.2,Female,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
9518-XXBXE,No,Month-to-month,Electronic check,Fiber optic,10,75.3,720.45,Male,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
9522-BNTHX,No,Month-to-month,Electronic check,DSL,34,56.25,1765.95,Female,Yes,No,No,No,No phone service,No,Yes,Yes,No,Yes,Yes,Yes
9522-ZSINC,No,One year,Electronic check,No,13,19.95,253.8,Male,No,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
9524-EGPJC,Yes,Month-to-month,Electronic check,Fiber optic,18,90.1,1612.75,Female,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes
9525-DKUVP,,Two year,Credit card (automatic),Fiber optic,72,110.8,7882.25,Female,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
9526-BIHHD,Yes,Month-to-month,Mailed check,DSL,1,29.7,29.7,Male,No,No,No,No,No phone service,Yes,No,No,No,No,No,No
9526-JAWYF,Yes,Month-to-month,Electronic check,Fiber optic,26,89.8,2335.3,Male,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No
9526-MJRPO,,Month-to-month,Bank transfer (automatic),Fiber optic,27,104.3,2867.75,Female,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes
9529-OFXHY,No,Month-to-month,Bank transfer (automatic),Fiber optic,15,87.75,1242.2,Male,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes
9530-EHPOH,Yes,Month-to-month,Electronic check,DSL,11,53.75,608.0,Male,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No
9530-GRMJG,No,Two year,Electronic check,DSL,70,84.1,5979.7,Male,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
9531-NSBMR,No,One year,Bank transfer (automatic),No,36,19.25,679.8,Female,No,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
9534-NSXEM,No,One year,Credit card (automatic),No,26,20.65,595.5,Male,No,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
9537-JALFH,No,Two year,Bank transfer (automatic),No,69,19.9,1356.7,Male,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9537-VHDTA,No,Month-to-month,Mailed check,DSL,1,51.2,51.2,Female,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No
9540-JYROE,Yes,Month-to-month,Mailed check,Fiber optic,8,70.1,551.35,Male,No,No,No,Yes,No,No,No,No,No,No,No,Yes
9541-PWTWO,No,Two year,Bank transfer (automatic),DSL,52,80.95,4233.95,Female,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes
9541-ZPSEA,No,Two year,Credit card (automatic),Fiber optic,68,80.35,5375.15,Male,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No
9544-PYPSJ,No,Month-to-month,Credit card (automatic),Fiber optic,62,96.1,6019.35,Female,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes
9546-CQJSU,Yes,Month-to-month,Electronic check,Fiber optic,2,91.4,193.6,Female,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes
9546-KDTRB,No,Month-to-month,Bank transfer (automatic),No,19,24.7,465.85,Female,No,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9547-ITEFG,No,Month-to-month,Credit card (automatic),Fiber optic,9,102.6,897.75,Male,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes
9548-LERKT,No,Two year,Mailed check,No,24,19.75,483.15,Male,No,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9548-LIGTA,No,Two year,Mailed check,DSL,61,81.05,4747.65,Male,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes
9548-ZMVTX,No,Two year,Bank transfer (automatic),Fiber optic,72,90.45,6565.85,Male,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No
9552-TGUZV,No,Month-to-month,Mailed check,Fiber optic,8,75.0,658.1,Male,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes
9553-DLCLU,No,Two year,Credit card (automatic),DSL,13,88.95,1161.75,Female,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
9554-DFKIC,No,Month-to-month,Bank transfer (automatic),DSL,30,54.45,1588.7,Male,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes
9555-SAHUZ,No,Month-to-month,Electronic check,DSL,38,54.5,2076.05,Female,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No
9558-IHEZX,No,Two year,Credit card (automatic),Fiber optic,71,106.75,7283.25,Female,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
9560-ARGQJ,Yes,Month-to-month,Electronic check,Fiber optic,16,81.0,1312.15,Female,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes
9560-BBZXK,No,Two year,Bank transfer (automatic),DSL,36,31.05,1126.35,Female,No,No,No,No,No phone service,Yes,No,No,No,No,No,No
9564-KCLHR,Yes,Month-to-month,Mailed check,DSL,1,51.25,51.25,Male,No,No,No,Yes,No,No,No,No,Yes,No,No,No
9565-AXSMR,No,Two year,Mailed check,No,52,19.2,1054.75,Male,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9565-DJPIB,Yes,Month-to-month,Mailed check,Fiber optic,4,89.6,365.65,Female,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No
9565-FLVCG,No,Two year,Mailed check,DSL,65,69.55,4459.15,Male,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
9565-JSNFM,Yes,One year,Bank transfer (automatic),Fiber optic,38,70.45,2597.6,Male,No,No,No,Yes,No,No,No,No,No,No,No,Yes
9570-KYEUA,No,Two year,Credit card (automatic),Fiber optic,64,99.25,6549.45,Male,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
9571-EDEBV,No,One year,Credit card (automatic),Fiber optic,71,98.65,6962.85,Male,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
9572-MTILT,Yes,Month-to-month,Electronic check,Fiber optic,59,106.75,6252.9,Male,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
9572-WUKSB,No,Month-to-month,Electronic check,DSL,3,29.9,92.25,Male,No,Yes,No,No,No phone service,No,No,No,Yes,No,No,Yes
